store_nbr,rows_lightgbm,actual_total_sales_lightgbm,predicted_total_sales_lightgbm,rmsle_lightgbm,mae_lightgbm,wape_lightgbm,bias_lightgbm,total_bias_pct_lightgbm,total_absolute_error_lightgbm,error_contribution_pct_lightgbm,rows_baseline,actual_total_sales_baseline,predicted_total_sales_baseline,rmsle_baseline,mae_baseline,wape_baseline,bias_baseline,total_bias_pct_baseline,total_absolute_error_baseline,error_contribution_pct_baseline,rmsle_improvement_abs,rmsle_improvement_pct,mae_improvement_abs,mae_improvement_pct,wape_improvement_pp,absolute_error_reduction,absolute_error_reduction_pct,abs_total_bias_pct_lightgbm,abs_total_bias_pct_baseline,abs_total_bias_improvement_pp
11,528.0,340283.811002,341509.0293460365,0.38676509791579294,72.12924208231894,0.111919046948844,2.3204892879478964,0.003600577824812502,38084.2398194644,0.019603271115199633,528.0,340283.811002,316439.0,0.5287692587684508,104.84857084257561,0.16268786117643,-45.160639575003046,-0.07007330419800623,55360.04540487992,0.019970977859640485,0.14200416085265788,0.2685560071767368,32.71932876025667,0.3120627062183132,5.0768814227586,17275.805585415525,0.3120627062183132,0.003600577824812502,0.07007330419800623,6.6472726373193725
41,528.0,200789.76599400002,218732.9936705543,0.3843184279702529,77.7822463620027,0.2045374467957926,33.983385751049816,0.08936325807108352,41069.026079137424,0.021139643497756377,528.0,200789.76599400002,225120.203125,0.46070409968489623,106.65313268392205,0.28045679409175456,46.08040417405774,0.12117369135101748,56312.854057110846,0.020314700852622356,0.07638567171464333,0.16580202296200136,28.870886321919357,0.2706989058397498,7.591934729596195,15243.827977973422,0.2706989058397498,0.08936325807108352,0.12117369135101748,3.1810433279933963
31,528.0,236023.381114,226875.07354726683,0.3836420649064226,55.17975784266214,0.12344078795673791,-17.32634008850979,-0.03876017504517698,29134.91214092561,0.01499674364838401,528.0,236023.381114,223035.171875,0.4427636681916217,98.99983576391865,0.2214692164675904,-24.59890274928133,-0.05502933301648893,52271.91328334905,0.01885694303947935,0.05912160328519911,0.13352857863579748,43.82007792125651,0.4426277840071642,9.80284285108525,23137.00114242344,0.4426277840071642,0.03876017504517698,0.05502933301648893,1.6269157971311947
45,528.0,631268.519539,649615.6080013905,0.3762546017680892,121.77907723076632,0.10185737255645326,34.748273603011995,0.029063841922275645,64299.352777844615,0.03309709346992762,528.0,631268.519539,657554.5,0.4696448722895115,229.4329647453718,0.19190027957361527,49.78395251286036,0.041639935538360144,121140.60538555631,0.043701126513980997,0.09339027052142229,0.1988529547147958,107.65388751460549,0.46921717475987557,9.0042907017162,56841.25260771169,0.4692171747598755,0.029063841922275645,0.041639935538360144,1.2576093616084498
29,528.0,213341.061994,200137.78312178684,0.37267517611035234,49.80291115658561,0.12325773971921425,-25.00620998525225,-0.061888127624416166,26295.937090677202,0.013535425321876062,528.0,213341.061994,195845.3125,0.4442175015367601,91.63112768079645,0.22677882524472107,-33.13587641159792,-0.08200835474650464,48381.23541546053,0.017453392139361305,0.07154232542640776,0.16105246906956333,41.828216524210845,0.45648479488239424,10.352108552550682,22085.298324783325,0.45648479488239424,0.061888127624416166,0.08200835474650464,2.0120227122088474
5,528.0,156442.8788897,165060.85725692063,0.3723221528717728,35.16537089488735,0.1186843144557024,16.32192872579664,0.05508706071112858,18567.31583250052,0.009557237531101262,528.0,156442.8788897,167616.46875,0.4130242236307479,48.552290631342,0.163865620699955,21.16210616150396,0.07142280901246995,25635.609453348574,0.009247972704265254,0.04070207075897514,0.09854644940962015,13.386919736454644,0.27572169226992094,4.518130624425259,7068.293620848053,0.275721692269921,0.05508706071112858,0.07142280901246995,1.6335748301341366
46,528.0,456761.59108299995,473446.43615038606,0.3711040610019048,95.45283548992452,0.1103400507454707,31.60008535489782,0.03652856411990701,50399.09713868015,0.025942152708162514,528.0,456761.59108299995,484009.5,0.48451540109331154,197.8869222423893,0.22875017729981437,51.60592162979766,0.059654553817439365,104484.29494398154,0.03769241021652893,0.11341134009140674,0.2340716927377199,102.43408675246476,0.5176394962927084,11.841012655434367,54085.197805301395,0.5176394962927086,0.03652856411990701,0.059654553817439365,2.312598969753236
49,528.0,518238.7970230001,563571.3567783925,0.370780158973412,124.49081557844033,0.12683564218465734,85.85712074884938,0.0874742686495169,65731.1506254165,0.03383408918051985,528.0,518238.7970230001,547290.4375,0.4929230964151045,154.9155140037144,0.15783340009245012,55.0220497770937,0.056058405206028165,81795.39139396121,0.029507453229173707,0.12214293744169252,0.24779309050439075,30.424698425274073,0.19639542637766144,3.0997757907792773,16064.24076854471,0.19639542637766144,0.0874742686495169,0.056058405206028165,-3.141586344348874
42,528.0,181667.70799000002,212480.3386901774,0.37028162825444116,77.97222052670779,0.2266188795664659,58.35725511397233,0.1696098389807035,41169.33243810171,0.021191274638581996,528.0,181667.70799000002,209272.0,0.39153396897182374,81.53825397439077,0.23698321828801933,52.28083522029043,0.15194936026560904,43052.19809847833,0.01553095718663874,0.02125234071738258,0.054279685548591514,3.566033447682983,0.04373448380195864,1.0364338721553428,1882.8656603766212,0.04373448380195878,0.1696098389807035,0.15194936026560904,-1.7660478715094463
52,528.0,365488.3539303,347573.6287713171,0.3656861851351651,74.46463712182666,0.10757477762977488,-33.92940371019504,-0.04901585773208882,39317.32840032448,0.020237984316099668,528.0,365488.3539303,366340.875,0.3564785300467588,118.0618994155069,0.17055723450842292,1.6145827294872537,0.0023325533099273358,62336.682891387645,0.022487779855715106,-0.009207655088406319,-0.02582948007331203,43.597262293680245,0.3692746136519801,6.298245687864804,23019.354491063168,0.36927461365198005,0.04901585773208882,0.0023325533099273358,-4.668330442216149
51,528.0,364628.89803000004,373678.5439961164,0.3633768941036873,67.2988619727983,0.09745195543638438,17.139480996432454,0.024818784290025677,35533.79912163751,0.01829047136654385,528.0,364628.89803000004,383297.375,0.4350718743575637,140.90097081670206,0.2040313123648739,35.356945929734486,0.051198566736923856,74395.71259121869,0.026838040289620817,0.07169498025387644,0.1647888187664228,73.60210884390375,0.5223676488336809,10.657935692848952,38861.91346958118,0.5223676488336809,0.024818784290025677,0.051198566736923856,2.637978244689818
37,528.0,196512.910975,218580.33062036475,0.3609033000295201,58.963392181097014,0.15842557579120012,41.79435538894841,0.11229501174186016,31132.671071619225,0.016025059038866942,528.0,196512.910975,225632.015625,0.4039470024352453,85.13358256642228,0.22874085662895444,55.14982254765413,0.14817909167151094,44950.53159507096,0.016215775559770412,0.04304370240572519,0.10655779631048336,26.170190385325263,0.30740149299962743,7.031528083775432,13817.860523451738,0.30740149299962743,0.11229501174186016,0.14817909167151094,3.5884079929650787
2,528.0,213634.601094,234574.21856621755,0.3606708617703084,53.75470640585936,0.13285528110591666,39.658366424654446,0.09801603937277945,28382.484982293743,0.014609443451372824,528.0,213634.601094,238940.578125,0.40168121487489383,78.58399243781106,0.19422110367274942,47.92798059683471,0.11845448677981366,41492.34800716424,0.014968245732734373,0.04101035310458545,0.10209676625619245,24.829286031951703,0.3159585719903558,6.136582256683276,13109.863024870498,0.31595857199035576,0.09801603937277945,0.11845448677981366,2.0438447407034213
8,528.0,324826.412986,333213.3015530992,0.35039479838345117,64.68589219588365,0.10514585549081752,15.884258649809047,0.02581960158350992,34154.15107942657,0.01758031895853405,528.0,324826.412986,349405.375,0.3877842207831828,105.00162451232082,0.17067841630506472,46.551087944533904,0.07566799075252338,55440.85774250539,0.020000130679037588,0.03738942239973164,0.09641811191857842,40.31573231643716,0.38395341504175057,6.5532560814247205,21286.706663078818,0.3839534150417505,0.02581960158350992,0.07566799075252338,4.984838916901346
27,528.0,236019.9930215,246078.24515412794,0.3457765345419143,43.9038852619998,0.09821732100561592,19.049719948158952,0.04261610215246338,23181.251418335894,0.011932189233589262,528.0,236019.9930215,244558.34375,0.44104343962615006,90.48646125338465,0.20242713733761916,16.171138635165068,0.03617638751358747,47776.851541787095,0.017235362387550593,0.09526690508423574,0.2160034511906324,46.58257599138485,0.5148016106071606,10.420981633200324,24595.6001234512,0.5148016106071606,0.04261610215246338,0.03617638751358747,-0.643971463887591
7,528.0,286238.018037,312128.3639583953,0.3427830730370614,73.84905686092895,0.13622335107676098,49.03474606324873,0.09045040941433811,38992.30202257049,0.020070682034817263,528.0,286238.018037,311293.875,0.3715060004824767,90.4731856195054,0.1668885298141073,47.45423538162796,0.08753504211226489,47769.84200709885,0.01723283371798319,0.02872292744541527,0.07731484123570727,16.624128758576447,0.18374647299909375,3.066517873734631,8777.539984528361,0.1837464729990937,0.09045040941433811,0.08753504211226489,-0.29153673020732296
24,528.0,268779.943814,282717.2512514726,0.3427724750080773,46.96292294024047,0.0922554821635296,26.3964156012739,0.05185397109509579,24796.42331244697,0.012763573887398932,528.0,268779.943814,282545.40625,0.36515120322583006,73.23504125488542,0.14386527965545837,26.070960831310053,0.05121461906966511,38668.1017825795,0.013949406994275115,0.022378728217752775,0.06128619601976913,26.27211831464495,0.3587369907147061,5.160979749192876,13871.67847013253,0.35873699071470605,0.05185397109509579,0.05121461906966511,-0.06393520254306811
4,528.0,187479.341041,199545.34826191713,0.3415099245457955,48.98115950215212,0.13794614421799428,22.852286403252126,0.06435912967220422,25862.05221713632,0.01331208982012715,528.0,187479.341041,202040.59375,0.4043743334928345,75.63110938397271,0.21300067267680742,27.578144494385217,0.07766857205784386,39933.22575473759,0.014405796844624525,0.06286440894703904,0.15546092751248514,26.649949881820596,0.3523675653958884,7.5054528458813135,14071.173537601273,0.35236756539588837,0.06435912967220422,0.07766857205784386,1.3309442385639636
